Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
4928, 504.516959899987, -463.698704446432, -204.866333520853, 135, 25, 1.889748, 715.2091
4929, 512.91439532325, -479.622714643532, -209.944167929155, 136, 25, 1.163513, 732.9363
4930, 507.822283575296, -483.117416605318, -209.553561247809, 137, 25, 0.3811998, 731.5727
4931, 482.524151601703, -467.024491895386, -200.764980849784, 138, 25, 1.244888, 700.8909
4932, 478.488134456379, -471.158718579568, -200.764980849784, 139, 25, 1.233602, 700.8909
4933, 482.262335684091, -483.117620318565, -204.085120158161, 140, 25, 0.8995476, 712.4818
4934, 483.578015217917, -492.844349198093, -206.428742763172, 141, 25, 1.165786, 720.6636
4935, 383.655649816373, 166.589355104671, -129.017689792126, 1, 24, 0.5320702, 437.7091
4936, 397.071328014275, 168.369199317773, -133.037096285016, 2, 24, -0.1789122, 451.3454
4937, 398.505236171636, 164.946668816671, -133.037096285016, 3, 24, 0.7207794, 451.3454
4938, 406.554937068596, 164.195769227903, -135.247771655158, 4, 24, -0.0007381439, 458.8454
4939, 443.718071547966, 174.779759415604, -147.105037000654, 5, 24, 0.09434295, 499.0727
4940, 493.86349732439, 189.640009386235, -163.182671967475, 6, 24, 1.850901, 553.6182
4941, 503.409613009912, 188.351987279509, -165.79529158501, 7, 24, 1.642124, 562.4818
4942, 517.254601245073, 188.474891617577, -169.8146980779, 8, 24, 0.0887804, 576.1182
4943, 522.541383639083, 185.324276943521, -171.020530820081, 9, 24, 0.2110605, 580.2091
4944, 524.116524879223, 180.821607084475, -171.020530820081, 10, 24, -0.0786314, 580.2091
4945, 526.270525532872, 176.512715963207, -171.221484953255, 11, 24, 0.7629089, 580.8909
4946, 528.389188858919, 172.180148100906, -171.422457076952, 12, 24, 0.1587782, 581.5727
4947, 542.895826542906, 171.754603190122, -175.642835693539, 13, 24, 0.431262, 595.8909
4948, 544.976318620099, 167.268482611302, -175.843807817236, 14, 24, 1.063231, 596.5727
4949, 553.888937013506, 164.803105116013, -178.255455311074, 15, 24, 0.7576027, 604.7545
4950, 555.286359153392, 160.031488588967, -178.255455311074, 16, 24, 0.8690567, 604.7545
4951, 559.780578682838, 156.123188884894, -179.260315929558, 17, 24, 0.8551331, 608.1636
4952, 560.474039729689, 151.131576835203, -179.059343805861, 18, 24, 0.7176571, 607.4818
4953, 562.384091273836, 146.468017874836, -179.260315929558, 19, 24, 1.570824, 608.1636
4954, 581.316167779552, 146.069712427904, -184.887481421499, 20, 24, 1.547558, 627.2545
4955, 581.918165931869, 140.909477657169, -184.686509297803, 21, 24, 0.9058475, 626.5727
4956, 583.108976059004, 135.897589288945, -184.686509297803, 22, 24, 1.091732, 626.5727
4957, 592.521655293465, 132.727039183479, -187.299128915338, 23, 24, 1.493958, 635.4363
4958, 593.641673377653, 127.624223999601, -187.299128915338, 24, 24, 1.419714, 635.4363
4959, 600.460883390684, 123.695048515945, -189.107860038086, 25, 24, 1.279289, 641.5727
4960, 601.502898717219, 118.524260573375, -189.107860038086, 26, 24, 0.9882851, 641.5727
