Index,  Easting,  Northing,  Elevation,  X,  Y,  Deformation (mm),  Range (m)
12965, 463.031854064884, -155.185064562568, -146.971241889952, 102, 6, -1.874367, 509.9818
12966, 461.062448156141, -158.949897495537, -146.77474766574, 103, 6, -3.134869, 509.3
12967, 466.447234403751, -165.309477028883, -148.93616654239, 104, 6, -0.7256203, 516.8
12968, 463.780862900014, -168.869347083299, -148.543178093968, 105, 6, -0.3459625, 515.4363
12969, 458.030163795758, -171.252371869701, -147.167736114163, 106, 6, -0.0775528, 510.6636
12970, 457.149524391371, -175.420279299353, -147.364230338374, 107, 6, -1.208839, 511.3455
12971, 455.623502584532, -179.346552610645, -147.364230338374, 108, 6, -2.397926, 511.3455
12972, 454.063760314301, -183.259552574912, -147.364230338374, 109, 6, -2.437996, 511.3455
12973, 451.867092776619, -186.909433371816, -147.167736114163, 110, 6, -1.858753, 510.6636
12974, 442.427517972334, -187.478276678664, -144.613328789091, 111, 6, -1.706718, 501.8
12975, 439.600433773674, -190.757654585433, -144.220340340669, 112, 6, -1.491394, 500.4363
12976, 433.766415285412, -192.677116689647, -142.844898360864, 113, 6, -1.839725, 495.6636
12977, 433.875906458669, -197.212075989299, -143.434372238661, 114, 6, -1.90696, 497.7091
12978, 431.571244527192, -200.662055770223, -143.23787801445, 115, 6, -1.680435, 497.0273
12979, 421.574125105937, -200.442462018135, -140.486985260003, 116, 6, -2.364193, 487.4818
12980, 419.834158991761, -204.061761441012, -140.486985260003, 117, 6, -1.857544, 487.4818
12981, 424.495101466132, -210.86093845838, -142.648404136653, 118, 6, -2.381985, 494.9818
12982, 420.918769592207, -213.618556912545, -142.05892146402, 119, 6, -1.474911, 492.9363
12983, 416.167270284685, -215.729382478929, -141.0764591378, 120, 6, -2.220444, 489.5273
12984, 417.758208567243, -221.134275440263, -142.255415688231, 121, 6, -1.650429, 493.6182
12985, 415.265985171913, -224.409580926521, -142.05892146402, 122, 6, -1.544495, 492.9363
12986, 21.7091553024019, -11.9740544890641, -7.46147943266589, 123, 6, -2.163953, 25.89091
12987, 22.1743039753571, -12.4806061768397, -7.65797255752243, 124, 6, -0.7059984, 26.57273
12988, 22.0661152957663, -12.6709053775512, -7.65797255752243, 125, 6, 0.2837853, 26.57273
12989, 22.5196588896794, -13.1902418605678, -7.85446458302448, 126, 6, 0.2893648, 27.25454
12990, 21.8448467585723, -13.0486764626686, -7.65797255752243, 127, 6, -0.5556574, 26.57273
12991, 21.7317832769408, -13.2361203884288, -7.65797255752243, 128, 6, -1.904391, 26.57273
12992, 22.1717739120364, -13.7669879945228, -7.85446458302448, 129, 6, -2.120808, 27.25454
12993, 22.6042010488342, -14.3063819640595, -8.05095770788101, 130, 6, -0.6176119, 27.93636
12994, 20.8343187467515, -13.4386222214051, -7.46147943266589, 131, 6, -2.050327, 25.89091
12995, 20.172347895068, -13.2587562321868, -7.26498740716385, 132, 6, -2.503704, 25.20909
12996, 21.1425120039322, -14.1583711455975, -7.65797255752243, 133, 6, -2.024662, 26.57273
12997, 20.48058536652, -13.971794011349, -7.46147943266589, 134, 6, -2.0325, 25.89091
12998, 19.8234765623974, -13.7749052049111, -7.26498740716385, 135, 6, -0.3356168, 25.20909
12999, 20.2371697793175, -14.3220935681192, -7.46147943266589, 136, 6, 1.061451, 25.89091
13000, 20.6428789420817, -14.8773934651022, -7.65797255752243, 137, 6, -2.054797, 26.57273
13001, 19.9877633324451, -14.6681533199324, -7.46147943266589, 138, 6, -4.241953, 25.89091
13002, 19.8608365405781, -14.8395612050801, -7.46147943266589, 139, 6, -0.3942685, 25.89091
13003, 20.2520806083539, -15.4051458404535, -7.65797255752243, 140, 6, -2.332058, 26.57273
13004, 20.63502200004, -15.9785288404677, -7.85446458302448, 141, 6, 1.925107, 27.25454
13005, 18.9585146650992, -14.9429902669252, -7.26498740716385, 142, 6, -1.564723, 25.20909
13006, 19.3385260345633, -15.5140844287182, -7.46147943266589, 143, 6, -1.737957, 25.89091
13007, 19.2043458936987, -15.6798757535274, -7.46147943266589, 144, 6, -1.714707, 25.89091
13008, 18.5665844880216, -15.427254353039, -7.26498740716385, 145, 6, -1.169718, 25.20909
13009, 19.430286367523, -16.4295240043331, -7.65797255752243, 146, 6, -2.345644, 26.57273
13010, 18.7933178955709, -16.1702383200402, -7.46147943266589, 147, 6, -1.115595, 25.89091
13011, 18.162287989953, -15.9012430770117, -7.26498740716385, 148, 6, -2.528504, 25.20909
13012, 18.5123279095591, -16.4911831055215, -7.46147943266589, 149, 6, -4.938716, 25.89091
13013, 19.3372814699121, -17.526752756891, -7.85446458302448, 150, 6, -2.334994, 27.25454
13014, 19.1857867974432, -17.6924588966838, -7.85446458302448, 151, 6, -0.038908, 27.25454
13015, 19.0328721946641, -17.8568556266038, -7.85446458302448, 152, 6, -0.5750084, 27.25454
13016, 17.9339919906998, -17.1183333338382, -7.46147943266589, 153, 6, -2.601859, 25.89091
13017, 17.7860627961106, -17.2719823721451, -7.46147943266589, 154, 6, -3.714977, 25.89091
13018, 18.1012711794131, -17.8832119324873, -7.65797255752243, 155, 6, 4.548471, 26.57273
13019, 17.486266440169, -17.5754343000195, -7.46147943266589, 156, 6, -1.884293, 25.89091
13020, 16.8779334985405, -17.258435538688, -7.26498740716385, 157, 6, 1.715217, 25.20909
13021, 17.6337515818095, -18.3443749548448, -7.65797255752243, 158, 6, 3.724884, 26.57273
13022, 16.5785046331849, -17.5462651453713, -7.26498740716385, 159, 6, 2.287382, 25.20909
13023, 16.8712345014084, -18.1666411658668, -7.46147943266589, 160, 6, 2.551891, 25.89091
13024, 15.8340072670457, -17.3466895526837, -7.06849428230731, 161, 6, 6.588022, 24.52727
13025, 16.556180988023, -18.4542210874018, -7.46147943266589, 162, 6, 3.69397, 25.89091
13026, 16.3968104074199, -18.595967662749, -7.46147943266589, 163, 6, 0.8755302, 25.89091
13027, 15.8086584204034, -18.2429316550607, -7.26498740716385, 164, 6, -1.920568, 25.20909
13028, 15.6511331818405, -18.3782552639932, -7.26498740716385, 165, 6, -2.457487, 25.20909
